%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82497.507,300.251,0.957,14.965,107.176,104.430,-8.433,-3.233,-2.138,-0.313,0.649,-5.501,-4.378,-4.710,-2.344,0.731,3.804,-3.611,1.466,0.000,-1.244,-4.166,0.000,61.698,13.633,-1.402,18.045,-12.024
82497.507,300.249,0.957,14.965,107.176,104.270,-8.108,-2.899,-2.352,-0.835,0.000,-4.671,-4.805,-4.710,-2.233,-0.625,3.064,-4.780,0.733,-0.104,-1.866,-3.040,0.000,61.698,13.643,-1.403,18.029,-12.014
82497.507,300.249,0.957,14.976,107.334,104.110,-9.838,-3.567,-1.924,-1.044,0.649,-4.878,-3.631,-4.924,-3.126,0.418,2.958,-4.036,0.942,-0.418,-0.829,-3.716,0.000,61.698,13.643,-1.401,18.029,-12.003
82493.475,300.248,0.957,14.970,107.255,103.950,-9.298,-3.679,-1.924,-0.418,-0.540,-4.567,-4.165,-4.924,-2.791,0.418,3.381,-4.036,0.838,0.419,-1.244,-3.265,0.000,61.659,13.653,-1.400,17.996,-12.014
82497.507,300.251,0.957,14.965,107.176,103.950,-8.649,-3.345,-1.924,-0.731,0.000,-6.020,-4.485,-5.139,-3.795,0.104,3.592,-3.611,0.838,0.209,-1.244,-3.716,0.000,61.678,13.674,-1.402,18.029,-11.992
82489.444,300.251,0.957,14.960,107.097,103.950,-8.757,-3.345,-2.459,-0.313,0.324,-4.775,-4.272,-4.817,-2.679,-0.417,3.487,-4.036,0.838,0.105,-1.244,-2.702,0.000,61.659,13.664,-1.400,18.029,-12.014
82505.569,300.251,0.957,14.958,107.097,104.110,-9.406,-3.233,-2.352,-1.253,0.541,-4.256,-3.951,-4.817,-2.679,0.731,3.064,-3.930,1.361,-0.209,-0.933,-3.378,0.000,61.640,13.664,-1.399,17.996,-12.003
82493.475,300.249,0.957,14.965,107.176,103.950,-8.973,-3.456,-2.031,-0.313,-0.324,-5.397,-4.378,-5.246,-2.679,0.626,3.275,-4.036,0.942,0.628,-1.659,-2.477,0.000,61.640,13.704,-1.398,18.029,-12.014
82497.507,300.248,0.957,14.976,107.334,103.790,-8.541,-3.456,-2.245,-0.418,0.973,-5.397,-4.058,-4.389,-3.461,0.104,3.064,-3.930,0.942,0.628,-1.451,-3.378,0.000,61.659,13.704,-1.397,18.045,-12.035
82493.475,300.249,0.957,14.959,107.097,103.950,-9.081,-2.676,-2.779,-0.418,0.433,-4.671,-4.058,-4.817,-1.674,-0.521,3.170,-4.248,0.628,0.523,-1.659,-2.702,0.000,61.621,13.704,-1.395,18.029,-11.992
82501.538,300.251,0.957,14.953,107.018,103.950,-8.757,-2.787,-1.497,-1.253,0.324,-5.086,-4.485,-5.246,-2.902,0.209,3.381,-4.248,1.152,0.105,-1.348,-3.603,0.000,61.601,13.714,-1.395,18.029,-12.003
82501.538,300.251,0.957,14.959,107.097,103.950,-8.865,-3.567,-1.710,-0.209,-0.108,-5.190,-4.058,-5.567,-2.902,0.418,3.592,-4.036,0.838,0.314,-1.762,-3.828,0.000,61.582,13.704,-1.392,18.029,-12.024
82493.475,300.251,0.957,14.959,107.097,103.950,-8.433,-3.790,-2.138,-0.626,0.865,-5.501,-4.485,-4.924,-3.684,-0.208,3.275,-4.780,1.047,0.523,-1.451,-3.603,0.000,61.544,13.755,-1.392,18.045,-12.024
82493.475,300.249,0.957,14.959,107.097,104.110,-9.298,-3.122,-2.993,-0.313,0.649,-5.709,-4.058,-4.710,-2.567,-0.417,2.853,-3.930,0.733,0.314,-1.244,-3.941,0.000,61.582,13.755,-1.390,18.062,-12.003
82501.538,300.251,0.957,14.959,107.097,103.950,-9.298,-3.567,-1.924,-1.149,0.216,-5.086,-4.378,-5.353,-3.237,0.000,2.853,-4.142,0.733,-0.522,-1.969,-3.153,0.000,61.544,13.745,-1.388,18.029,-11.992
82493.475,300.249,0.957,14.954,107.018,103.790,-9.514,-3.567,-2.138,-0.418,0.108,-5.086,-4.058,-5.674,-2.902,0.104,3.064,-4.036,0.838,0.105,-1.451,-3.265,0.000,61.524,13.796,-1.386,18.029,-12.014
82501.538,300.249,0.957,14.953,107.018,103.790,-8.216,-4.236,-1.924,-0.626,0.757,-4.878,-4.165,-4.710,-3.349,0.000,3.592,-4.142,1.152,0.942,-1.451,-3.490,0.000,61.505,13.806,-1.384,18.029,-12.014
82497.507,300.249,0.957,14.954,107.018,103.790,-8.973,-2.453,-2.566,-1.044,0.757,-5.605,-3.738,-4.817,-1.674,0.104,3.381,-3.824,1.047,0.105,-1.555,-3.828,0.000,61.544,13.816,-1.382,18.029,-12.014
82497.507,300.251,0.957,14.937,106.781,103.950,-8.865,-2.676,-1.817,-0.522,0.433,-4.359,-5.126,-4.924,-1.674,0.313,3.909,-3.824,0.942,-0.209,-1.659,-2.590,0.000,61.544,13.836,-1.381,18.013,-12.024
