%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
10030.677,272.791,0.128,14.835,14.095,13.657,-7.352,-2.230,-2.031,0.105,1.081,-4.568,-3.951,-4.496,-2.009,0.626,4.015,-3.717,1.780,1.151,-0.518,-2.590,0.000,20.011,18.551,0.290,210.199,-41.911
10026.646,272.791,0.128,14.879,14.174,13.817,-7.568,-1.672,-0.641,0.105,0.865,-4.152,-4.271,-4.389,-1.674,0.835,3.909,-3.399,2.513,0.419,-0.933,-2.702,0.000,19.972,18.561,0.292,210.199,-41.900
10026.646,272.793,0.128,14.838,14.095,13.977,-8.000,-2.341,-1.390,0.418,0.757,-4.360,-2.990,-5.139,-2.233,1.566,3.487,-3.399,2.722,1.256,-0.933,-2.252,0.000,19.876,18.561,0.294,210.216,-41.922
10034.708,272.793,0.128,14.832,14.095,13.977,-6.811,-3.456,-1.069,0.209,0.865,-4.152,-3.310,-4.175,-2.344,0.940,4.332,-4.248,2.722,0.942,-0.933,-2.365,0.000,19.799,18.572,0.296,210.216,-41.911
10026.646,272.793,0.128,14.838,14.095,13.977,-7.352,-2.230,-0.962,0.732,0.865,-4.775,-3.738,-4.175,-2.121,0.835,3.909,-3.824,1.675,1.151,-0.726,-3.828,0.000,19.684,18.582,0.299,210.216,-41.922
10030.677,272.791,0.128,14.876,14.174,13.817,-7.676,-2.118,-0.962,-0.418,1.514,-3.633,-4.058,-4.603,-1.898,0.626,4.332,-3.611,1.989,0.628,-1.140,-2.139,0.000,19.607,18.551,0.301,210.216,-41.922
10022.615,272.793,0.128,14.757,13.937,13.817,-8.216,-2.118,-1.390,0.105,0.973,-3.841,-3.631,-4.710,-2.567,1.044,2.958,-3.717,1.780,0.523,-0.933,-2.702,0.000,19.568,18.561,0.302,210.232,-41.932
10026.646,272.793,0.128,14.838,14.095,13.657,-6.919,-2.899,-1.497,-0.104,0.324,-3.945,-3.631,-4.710,-2.456,1.775,4.121,-4.248,2.094,1.151,-1.659,-2.815,0.000,19.453,18.551,0.304,210.199,-41.922
10026.646,272.793,0.128,14.838,14.095,13.977,-7.352,-2.787,-1.283,0.000,0.973,-4.672,-3.738,-4.389,-2.344,0.626,3.804,-3.186,1.675,1.151,-0.829,-3.490,0.000,19.395,18.541,0.306,210.199,-41.922
10026.646,272.793,0.128,14.796,14.016,13.817,-7.135,-2.118,-1.604,0.314,0.649,-4.360,-3.631,-4.282,-1.674,-0.000,4.649,-3.611,1.780,0.837,-0.829,-2.477,0.000,19.299,18.531,0.308,210.232,-41.922
10026.646,272.793,0.128,14.838,14.095,13.817,-7.352,-2.230,-0.962,-0.418,1.190,-3.633,-3.844,-4.603,-1.786,1.148,3.275,-3.930,1.885,0.209,-1.348,-2.590,0.000,19.260,18.511,0.309,210.216,-41.922
10038.740,272.791,0.128,14.829,14.095,13.817,-7.784,-2.564,-1.283,0.523,0.324,-4.256,-3.631,-4.817,-1.674,1.044,4.226,-3.824,2.094,1.256,-0.933,-2.477,0.000,19.183,18.500,0.311,210.216,-41.943
10030.677,272.791,0.128,14.876,14.174,13.817,-7.568,-3.010,-1.283,0.105,1.190,-4.360,-3.738,-4.389,-2.344,1.148,3.804,-2.974,2.094,1.047,-0.726,-2.927,0.000,19.106,18.460,0.313,210.216,-41.911
10034.708,272.793,0.128,14.832,14.095,13.817,-7.676,-2.007,-1.925,-0.104,0.973,-3.737,-3.631,-4.282,-1.898,0.104,3.804,-3.612,1.466,1.256,-0.518,-2.139,0.000,19.048,18.450,0.315,210.216,-41.922
10026.646,272.791,0.128,14.838,14.095,13.817,-8.000,-2.676,-0.962,-0.418,0.649,-3.633,-3.951,-4.175,-1.674,1.044,3.381,-3.399,2.199,0.419,-0.622,-2.027,0.000,19.029,18.450,0.318,210.248,-41.932
10038.740,272.790,0.128,14.870,14.174,13.977,-7.352,-2.564,-0.855,0.209,0.757,-3.945,-3.738,-5.031,-1.674,1.461,4.015,-3.399,1.780,1.151,-0.933,-2.590,0.000,19.010,18.429,0.320,210.216,-41.911
10034.708,272.791,0.128,14.790,14.016,13.817,-7.784,-3.010,-1.711,0.314,1.622,-3.841,-3.524,-3.961,-3.126,0.835,3.592,-3.506,2.408,1.256,-0.311,-2.590,0.000,18.991,18.409,0.322,210.199,-41.922
10034.708,272.791,0.128,14.873,14.174,14.297,-7.784,-2.007,-2.138,0.209,1.298,-3.945,-3.204,-4.817,-1.674,0.626,3.804,-3.506,1.466,1.570,-0.311,-2.927,0.000,18.972,18.368,0.324,210.199,-41.922
10026.646,272.790,0.128,14.796,14.016,13.977,-7.243,-2.118,-0.855,0.000,0.973,-3.945,-4.165,-4.496,-1.563,1.566,4.121,-2.974,2.304,0.419,-1.037,-2.477,0.000,18.875,18.368,0.327,210.216,-41.900
10034.708,272.788,0.128,14.873,14.174,13.817,-7.784,-1.895,-1.176,0.209,0.973,-3.841,-3.524,-5.246,-1.451,1.357,3.487,-3.399,2.513,1.151,-0.518,-2.927,0.000,18.875,18.368,0.330,210.216,-41.911
